Date,Year,Month,Product_ID,Territory_ID,TRx_Count,NRx_Count,Refill_Count,Gross_Sales_USD,Net_Sales_USD,Sales_Rep_Calls,Sample_Units_Distributed
2023-10-01,2023,10,PRD_006,TER_WE_01,573,97,476,1117350,726277.5,26,62
2023-10-01,2023,10,PRD_006,TER_WE_02,543,92,451,1058850,688252.5,49,51
2023-10-01,2023,10,PRD_007,TER_NE_01,431,82,349,1465400,996472.0,63,65
2023-10-01,2023,10,PRD_007,TER_NE_02,456,110,346,1550400,1054272.0,53,47
2023-10-01,2023,10,PRD_007,TER_MW_01,412,101,311,1400800,952544.0,25,56
2023-10-01,2023,10,PRD_007,TER_MW_02,448,122,326,1523200,1035776.0,30,77
2023-10-01,2023,10,PRD_007,TER_SO_01,544,154,390,1849600,1257728.0,29,97
2023-10-01,2023,10,PRD_007,TER_SO_02,612,169,443,2080800,1414944.0,69,84
2023-10-01,2023,10,PRD_007,TER_WE_01,563,179,384,1914200,1301656.0,51,115
2023-10-01,2023,10,PRD_007,TER_WE_02,610,125,485,2074000,1410320.0,46,65
2023-10-01,2023,10,PRD_008,TER_NE_01,461,73,388,1613500,1048775.0,32,32
2023-10-01,2023,10,PRD_008,TER_NE_02,429,93,336,1501500,975975.0,72,47
2023-10-01,2023,10,PRD_008,TER_MW_01,407,82,325,1424500,925925.0,43,60
2023-10-01,2023,10,PRD_008,TER_MW_02,409,89,320,1431500,930475.0,39,54
2023-10-01,2023,10,PRD_008,TER_SO_01,555,114,441,1942500,1262625.0,62,69
2023-10-01,2023,10,PRD_008,TER_SO_02,503,81,422,1760500,1144325.0,30,40
2023-10-01,2023,10,PRD_008,TER_WE_01,562,119,443,1967000,1278550.0,64,73
2023-10-01,2023,10,PRD_008,TER_WE_02,495,74,421,1732500,1126125.0,71,40
2023-11-01,2023,11,PRD_001,TER_NE_01,385,79,306,225225,153153.0,50,55
2023-11-01,2023,11,PRD_001,TER_NE_02,438,99,339,256230,174236.4,61,40
2023-11-01,2023,11,PRD_001,TER_MW_01,388,111,277,226980,154346.4,28,61
2023-11-01,2023,11,PRD_001,TER_MW_02,392,112,280,229320,155937.6,70,58
2023-11-01,2023,11,PRD_001,TER_SO_01,514,149,365,300690,204469.2,74,94
2023-11-01,2023,11,PRD_001,TER_SO_02,442,139,303,258570,175827.6,50,100
2023-11-01,2023,11,PRD_001,TER_WE_01,474,96,378,277290,188557.2,59,63
2023-11-01,2023,11,PRD_001,TER_WE_02,492,157,335,287820,195717.6,40,69
2023-11-01,2023,11,PRD_002,TER_NE_01,450,63,387,265500,172575.0,71,40
2023-11-01,2023,11,PRD_002,TER_NE_02,442,78,364,260780,169507.0,62,45
2023-11-01,2023,11,PRD_002,TER_MW_01,478,72,406,282020,183313.0,73,33
2023-11-01,2023,11,PRD_002,TER_MW_02,430,76,354,253700,164905.0,31,46
2023-11-01,2023,11,PRD_002,TER_SO_01,530,102,428,312700,203255.0,28,70
2023-11-01,2023,11,PRD_002,TER_SO_02,540,84,456,318600,207090.0,50,40
2023-11-01,2023,11,PRD_002,TER_WE_01,550,81,469,324500,210925.0,32,43
2023-11-01,2023,11,PRD_002,TER_WE_02,542,110,432,319780,207857.0,74,67
2023-11-01,2023,11,PRD_003,TER_NE_01,462,70,392,6930,4504.5,52,36
2023-11-01,2023,11,PRD_003,TER_NE_02,480,72,408,7200,4680.0,71,53
2023-11-01,2023,11,PRD_003,TER_MW_01,473,86,387,7095,4611.75,70,60
2023-11-01,2023,11,PRD_003,TER_MW_02,409,76,333,6135,3987.75,28,36
2023-11-01,2023,11,PRD_003,TER_SO_01,582,124,458,8730,5674.5,60,88
2023-11-01,2023,11,PRD_003,TER_SO_02,535,86,449,8025,5216.25,31,57
2023-11-01,2023,11,PRD_003,TER_WE_01,526,99,427,7890,5128.5,48,55
2023-11-01,2023,11,PRD_003,TER_WE_02,509,92,417,7635,4962.75,55,73
2023-11-01,2023,11,PRD_004,TER_NE_01,403,107,296,503750,342550.0,63,84
2023-11-01,2023,11,PRD_004,TER_NE_02,385,73,312,481250,327250.0,53,37
2023-11-01,2023,11,PRD_004,TER_MW_01,392,105,287,490000,333200.0,68,44
2023-11-01,2023,11,PRD_004,TER_MW_02,374,98,276,467500,317900.0,67,57
2023-11-01,2023,11,PRD_004,TER_SO_01,503,149,354,628750,427550.0,55,108
2023-11-01,2023,11,PRD_004,TER_SO_02,499,147,352,623750,424150.0,42,74
2023-11-01,2023,11,PRD_004,TER_WE_01,475,100,375,593750,403750.0,30,58
2023-11-01,2023,11,PRD_004,TER_WE_02,494,119,375,617500,419900.0,45,67
2023-11-01,2023,11,PRD_005,TER_NE_01,203,53,150,370475,251923.0,52,21
2023-11-01,2023,11,PRD_005,TER_NE_02,209,51,158,381425,259369.0,69,37
2023-11-01,2023,11,PRD_005,TER_MW_01,208,45,163,379600,258128.0,34,27
2023-11-01,2023,11,PRD_005,TER_MW_02,209,48,161,381425,259369.0,31,27
2023-11-01,2023,11,PRD_005,TER_SO_01,249,51,198,454425,309009.0,39,32
2023-11-01,2023,11,PRD_005,TER_SO_02,249,58,191,454425,309009.0,62,35
2023-11-01,2023,11,PRD_005,TER_WE_01,224,66,158,408800,277984.0,44,38
2023-11-01,2023,11,PRD_005,TER_WE_02,249,45,204,454425,309009.0,27,19
2023-11-01,2023,11,PRD_006,TER_NE_01,480,100,380,936000,608400.0,38,78
2023-11-01,2023,11,PRD_006,TER_NE_02,485,69,416,945750,614737.5,39,49
2023-11-01,2023,11,PRD_006,TER_MW_01,384,63,321,748800,486720.0,40,46
2023-11-01,2023,11,PRD_006,TER_MW_02,473,77,396,922350,599527.5,49,59
2023-11-01,2023,11,PRD_006,TER_SO_01,575,88,487,1121250,728812.5,47,70
2023-11-01,2023,11,PRD_006,TER_SO_02,584,113,471,1138800,740220.0,67,47
2023-11-01,2023,11,PRD_006,TER_WE_01,580,89,491,1131000,735150.0,52,58
2023-11-01,2023,11,PRD_006,TER_WE_02,520,89,431,1014000,659100.0,71,50
2023-11-01,2023,11,PRD_007,TER_NE_01,497,91,406,1689800,1149064.0,58,37
2023-11-01,2023,11,PRD_007,TER_NE_02,518,163,355,1761200,1197616.0,30,112
2023-11-01,2023,11,PRD_007,TER_MW_01,452,96,356,1536800,1045024.0,49,40
2023-11-01,2023,11,PRD_007,TER_MW_02,436,116,320,1482400,1008032.0,42,77
2023-11-01,2023,11,PRD_007,TER_SO_01,551,170,381,1873400,1273912.0,71,97
2023-11-01,2023,11,PRD_007,TER_SO_02,671,179,492,2281400,1551352.0,35,132
2023-11-01,2023,11,PRD_007,TER_WE_01,628,197,431,2135200,1451936.0,69,96
2023-11-01,2023,11,PRD_007,TER_WE_02,560,132,428,1904000,1294720.0,67,104
2023-11-01,2023,11,PRD_008,TER_NE_01,454,75,379,1589000,1032850.0,52,42
2023-11-01,2023,11,PRD_008,TER_NE_02,431,80,351,1508500,980525.0,43,48
2023-11-01,2023,11,PRD_008,TER_MW_01,431,83,348,1508500,980525.0,47,52
2023-11-01,2023,11,PRD_008,TER_MW_02,489,70,419,1711500,1112475.0,52,46
2023-11-01,2023,11,PRD_008,TER_SO_01,526,80,446,1841000,1196650.0,46,60
2023-11-01,2023,11,PRD_008,TER_SO_02,546,116,430,1911000,1242150.0,49,65
2023-11-01,2023,11,PRD_008,TER_WE_01,516,102,414,1806000,1173900.0,67,57
2023-11-01,2023,11,PRD_008,TER_WE_02,526,88,438,1841000,1196650.0,67,47
2023-12-01,2023,12,PRD_001,TER_NE_01,428,88,340,250380,170258.4,51,55
2023-12-01,2023,12,PRD_001,TER_NE_02,387,81,306,226395,153948.6,71,33
2023-12-01,2023,12,PRD_001,TER_MW_01,437,113,324,255645,173838.6,30,60
2023-12-01,2023,12,PRD_001,TER_MW_02,400,113,287,234000,159120.0,55,54
2023-12-01,2023,12,PRD_001,TER_SO_01,487,117,370,284895,193728.6,44,59
2023-12-01,2023,12,PRD_001,TER_SO_02,517,123,394,302445,205662.6,41,83
2023-12-01,2023,12,PRD_001,TER_WE_01,501,119,382,293085,199297.8,35,61
2023-12-01,2023,12,PRD_001,TER_WE_02,491,138,353,287235,195319.8,69,72
2023-12-01,2023,12,PRD_002,TER_NE_01,444,63,381,261960,170274.0,73,34
2023-12-01,2023,12,PRD_002,TER_NE_02,462,69,393,272580,177177.0,59,52
2023-12-01,2023,12,PRD_002,TER_MW_01,465,98,367,274350,178327.5,58,63
2023-12-01,2023,12,PRD_002,TER_MW_02,485,99,386,286150,185997.5,49,69
2023-12-01,2023,12,PRD_002,TER_SO_01,579,89,490,341610,222046.5,58,42
2023-12-01,2023,12,PRD_002,TER_SO_02,599,121,478,353410,229716.5,42,63
2023-12-01,2023,12,PRD_002,TER_WE_01,636,110,526,375240,243906.0,56,80
2023-12-01,2023,12,PRD_002,TER_WE_02,613,94,519,361670,235085.5,55,44
2023-12-01,2023,12,PRD_003,TER_NE_01,426,69,357,6390,4153.5,33,44
2023-12-01,2023,12,PRD_003,TER_NE_02,462,79,383,6930,4504.5,64,52
2023-12-01,2023,12,PRD_003,TER_MW_01,457,84,373,6855,4455.75,42,63
2023-12-01,2023,12,PRD_003,TER_MW_02,483,99,384,7245,4709.25,28,79
2023-12-01,2023,12,PRD_003,TER_SO_01,547,115,432,8205,5333.25,72,60
2023-12-01,2023,12,PRD_003,TER_SO_02,604,87,517,9060,5889.0,54,43
2023-12-01,2023,12,PRD_003,TER_WE_01,561,117,444,8415,5469.75,37,78
2023-12-01,2023,12,PRD_003,TER_WE_02,564,89,475,8460,5499.0,33,62
2023-12-01,2023,12,PRD_004,TER_NE_01,396,82,314,495000,336600.0,64,59
2023-12-01,2023,12,PRD_004,TER_NE_02,378,72,306,472500,321300.0,53,37
2023-12-01,2023,12,PRD_004,TER_MW_01,427,118,309,533750,362950.0,74,62
2023-12-01,2023,12,PRD_004,TER_MW_02,428,80,348,535000,363800.0,69,53
2023-12-01,2023,12,PRD_004,TER_SO_01,529,110,419,661250,449650.0,30,60
2023-12-01,2023,12,PRD_004,TER_SO_02,558,111,447,697500,474300.0,35,73
2023-12-01,2023,12,PRD_004,TER_WE_01,494,116,378,617500,419900.0,43,70
2023-12-01,2023,12,PRD_004,TER_WE_02,535,165,370,668750,454750.0,48,120
2023-12-01,2023,12,PRD_005,TER_NE_01,205,58,147,374125,254405.0,38,27
2023-12-01,2023,12,PRD_005,TER_NE_02,223,69,154,406975,276743.0,31,28
2023-12-01,2023,12,PRD_005,TER_MW_01,214,46,168,390550,265574.0,32,19
2023-12-01,2023,12,PRD_005,TER_MW_02,213,56,157,388725,264333.0,43,42
2023-12-01,2023,12,PRD_005,TER_SO_01,275,82,193,501875,341275.0,58,41
2023-12-01,2023,12,PRD_005,TER_SO_02,259,79,180,472675,321419.0,42,61
2023-12-01,2023,12,PRD_005,TER_WE_01,250,62,188,456250,310250.0,48,30
2023-12-01,2023,12,PRD_005,TER_WE_02,281,60,221,512825,348721.0,58,25
2023-12-01,2023,12,PRD_006,TER_NE_01,441,85,356,859950,558967.5,63,59
2023-12-01,2023,12,PRD_006,TER_NE_02,457,93,364,891150,579247.5,44,47
2023-12-01,2023,12,PRD_006,TER_MW_01,474,103,371,924300,600795.0,53,71
2023-12-01,2023,12,PRD_006,TER_MW_02,473,91,382,922350,599527.5,28,59
2023-12-01,2023,12,PRD_006,TER_SO_01,535,111,424,1043250,678112.5,25,65
2023-12-01,2023,12,PRD_006,TER_SO_02,604,125,479,1177800,765570.0,68,59
2023-12-01,2023,12,PRD_006,TER_WE_01,590,112,478,1150500,747825.0,60,70
2023-12-01,2023,12,PRD_006,TER_WE_02,603,99,504,1175850,764302.5,41,57
2023-12-01,2023,12,PRD_007,TER_NE_01,504,140,364,1713600,1165248.0,59,102
2023-12-01,2023,12,PRD_007,TER_NE_02,504,138,366,1713600,1165248.0,55,63
2023-12-01,2023,12,PRD_007,TER_MW_01,476,126,350,1618400,1100512.0,38,66
2023-12-01,2023,12,PRD_007,TER_MW_02,485,92,393,1649000,1121320.0,51,61
2023-12-01,2023,12,PRD_007,TER_SO_01,576,123,453,1958400,1331712.0,71,91
2023-12-01,2023,12,PRD_007,TER_SO_02,644,127,517,2189600,1488928.0,64,70
2023-12-01,2023,12,PRD_007,TER_WE_01,632,146,486,2148800,1461184.0,68,89
2023-12-01,2023,12,PRD_007,TER_WE_02,620,126,494,2108000,1433440.0,42,72
2023-12-01,2023,12,PRD_008,TER_NE_01,460,83,377,1610000,1046500.0,62,35
2023-12-01,2023,12,PRD_008,TER_NE_02,484,83,401,1694000,1101100.0,26,35
2023-12-01,2023,12,PRD_008,TER_MW_01,483,83,400,1690500,1098825.0,45,46
2023-12-01,2023,12,PRD_008,TER_MW_02,499,102,397,1746500,1135225.0,61,74
2023-12-01,2023,12,PRD_008,TER_SO_01,546,96,450,1911000,1242150.0,26,74
2023-12-01,2023,12,PRD_008,TER_SO_02,627,120,507,2194500,1426425.0,54,76
2023-12-01,2023,12,PRD_008,TER_WE_01,575,122,453,2012500,1308125.0,40,67
2023-12-01,2023,12,PRD_008,TER_WE_02,576,106,470,2016000,1310400.0,33,60
2024-01-01,2024,1,PRD_001,TER_NE_01,415,81,334,242775,165087.0,70,60
2024-01-01,2024,1,PRD_001,TER_NE_02,442,124,318,258570,175827.6,57,84
2024-01-01,2024,1,PRD_001,TER_MW_01,407,77,330,238095,161904.6,56,52
2024-01-01,2024,1,PRD_001,TER_MW_02,413,87,326,241605,164291.4,60,66
2024-01-01,2024,1,PRD_001,TER_SO_01,531,151,380,310635,211231.8,48,62
2024-01-01,2024,1,PRD_001,TER_SO_02,528,124,404,308880,210038.4,42,72
2024-01-01,2024,1,PRD_001,TER_WE_01,561,164,397,328185,223165.8,41,122
2024-01-01,2024,1,PRD_001,TER_WE_02,568,171,397,332280,225950.4,54,121
2024-01-01,2024,1,PRD_002,TER_NE_01,484,86,398,285560,185614.0,66,53
2024-01-01,2024,1,PRD_002,TER_NE_02,477,77,400,281430,182929.5,25,58
2024-01-01,2024,1,PRD_002,TER_MW_01,502,81,421,296180,192517.0,50,43
2024-01-01,2024,1,PRD_002,TER_MW_02,470,66,404,277300,180245.0,36,51
2024-01-01,2024,1,PRD_002,TER_SO_01,600,92,508,354000,230100.0,46,57
2024-01-01,2024,1,PRD_002,TER_SO_02,563,91,472,332170,215910.5,59,49
2024-01-01,2024,1,PRD_002,TER_WE_01,608,124,484,358720,233168.0,65,76
2024-01-01,2024,1,PRD_002,TER_WE_02,595,123,472,351050,228182.5,54,52
2024-01-01,2024,1,PRD_003,TER_NE_01,452,74,378,6780,4407.0,49,54
2024-01-01,2024,1,PRD_003,TER_NE_02,452,96,356,6780,4407.0,27,62
2024-01-01,2024,1,PRD_003,TER_MW_01,481,70,411,7215,4689.75,25,34
2024-01-01,2024,1,PRD_003,TER_MW_02,508,106,402,7620,4953.0,68,61
2024-01-01,2024,1,PRD_003,TER_SO_01,552,82,470,8280,5382.0,60,63
2024-01-01,2024,1,PRD_003,TER_SO_02,594,126,468,8910,5791.5,47,99
2024-01-01,2024,1,PRD_003,TER_WE_01,599,125,474,8985,5840.25,69,69
2024-01-01,2024,1,PRD_003,TER_WE_02,671,123,548,10065,6542.25,31,78
2024-01-01,2024,1,PRD_004,TER_NE_01,410,99,311,512500,348500.0,36,71
2024-01-01,2024,1,PRD_004,TER_NE_02,444,125,319,555000,377400.0,44,83
2024-01-01,2024,1,PRD_004,TER_MW_01,425,123,302,531250,361250.0,30,69
2024-01-01,2024,1,PRD_004,TER_MW_02,410,76,334,512500,348500.0,50,36
2024-01-01,2024,1,PRD_004,TER_SO_01,562,168,394,702500,477700.0,51,130
2024-01-01,2024,1,PRD_004,TER_SO_02,567,113,454,708750,481950.0,57,68
2024-01-01,2024,1,PRD_004,TER_WE_01,526,129,397,657500,447100.0,59,83
2024-01-01,2024,1,PRD_004,TER_WE_02,601,124,477,751250,510850.0,58,71
2024-01-01,2024,1,PRD_005,TER_NE_01,239,70,169,436175,296599.0,55,50
2024-01-01,2024,1,PRD_005,TER_NE_02,223,42,181,406975,276743.0,25,26
2024-01-01,2024,1,PRD_005,TER_MW_01,227,60,167,414275,281707.0,50,38
2024-01-01,2024,1,PRD_005,TER_MW_02,223,65,158,406975,276743.0,41,37
2024-01-01,2024,1,PRD_005,TER_SO_01,277,71,206,505525,343757.0,36,45
2024-01-01,2024,1,PRD_005,TER_SO_02,279,77,202,509175,346239.0,39,54
2024-01-01,2024,1,PRD_005,TER_WE_01,264,64,200,481800,327624.0,26,35
2024-01-01,2024,1,PRD_005,TER_WE_02,285,71,214,520125,353685.0,37,38
2024-01-01,2024,1,PRD_006,TER_NE_01,451,65,386,879450,571642.5,61,35
2024-01-01,2024,1,PRD_006,TER_NE_02,504,74,430,982800,638820.0,65,31
2024-01-01,2024,1,PRD_006,TER_MW_01,466,68,398,908700,590655.0,61,50
2024-01-01,2024,1,PRD_006,TER_MW_02,458,78,380,893100,580515.0,48,40
2024-01-01,2024,1,PRD_006,TER_SO_01,606,127,479,1181700,768105.0,48,54
2024-01-01,2024,1,PRD_006,TER_SO_02,646,135,511,1259700,818805.0,66,62
2024-01-01,2024,1,PRD_006,TER_WE_01,589,99,490,1148550,746557.5,73,44
2024-01-01,2024,1,PRD_006,TER_WE_02,614,86,528,1197300,778245.0,44,54
2024-01-01,2024,1,PRD_007,TER_NE_01,500,111,389,1700000,1156000.0,51,65
2024-01-01,2024,1,PRD_007,TER_NE_02,519,109,410,1764600,1199928.0,43,47
2024-01-01,2024,1,PRD_007,TER_MW_01,567,122,445,1927800,1310904.0,73,70
2024-01-01,2024,1,PRD_007,TER_MW_02,513,127,386,1744200,1186056.0,26,97
2024-01-01,2024,1,PRD_007,TER_SO_01,587,141,446,1995800,1357144.0,27,80
2024-01-01,2024,1,PRD_007,TER_SO_02,661,197,464,2247400,1528232.0,59,156
2024-01-01,2024,1,PRD_007,TER_WE_01,660,150,510,2244000,1525920.0,60,108
2024-01-01,2024,1,PRD_007,TER_WE_02,688,205,483,2339200,1590656.0,25,86
2024-01-01,2024,1,PRD_008,TER_NE_01,517,91,426,1809500,1176175.0,53,53
2024-01-01,2024,1,PRD_008,TER_NE_02,455,86,369,1592500,1035125.0,44,40
2024-01-01,2024,1,PRD_008,TER_MW_01,484,75,409,1694000,1101100.0,31,44
2024-01-01,2024,1,PRD_008,TER_MW_02,516,73,443,1806000,1173900.0,44,35
2024-01-01,2024,1,PRD_008,TER_SO_01,594,105,489,2079000,1351350.0,36,82
2024-01-01,2024,1,PRD_008,TER_SO_02,613,112,501,2145500,1394575.0,38,56
2024-01-01,2024,1,PRD_008,TER_WE_01,566,88,478,1981000,1287650.0,60,37
2024-01-01,2024,1,PRD_008,TER_WE_02,592,83,509,2072000,1346800.0,47,41
2024-02-01,2024,2,PRD_001,TER_NE_01,466,119,347,272610,185374.8,44,88
2024-02-01,2024,2,PRD_001,TER_NE_02,455,141,314,266175,180999.0,36,95
2024-02-01,2024,2,PRD_001,TER_MW_01,439,98,341,256815,174634.2,68,64
2024-02-01,2024,2,PRD_001,TER_MW_02,469,88,381,274365,186568.2,60,39
2024-02-01,2024,2,PRD_001,TER_SO_01,584,153,431,341640,232315.2,64,90
2024-02-01,2024,2,PRD_001,TER_SO_02,541,162,379,316485,215209.8,30,78
2024-02-01,2024,2,PRD_001,TER_WE_01,595,129,466,348075,236691.0,27,60
2024-02-01,2024,2,PRD_001,TER_WE_02,526,146,380,307710,209242.8,61,65
2024-02-01,2024,2,PRD_002,TER_NE_01,480,87,393,283200,184080.0,32,46
2024-02-01,2024,2,PRD_002,TER_NE_02,473,87,386,279070,181395.5,32,67
2024-02-01,2024,2,PRD_002,TER_MW_01,469,75,394,276710,179861.5,34,57
2024-02-01,2024,2,PRD_002,TER_MW_02,517,94,423,305030,198269.5,70,57
2024-02-01,2024,2,PRD_002,TER_SO_01,631,112,519,372290,241988.5,63,71
2024-02-01,2024,2,PRD_002,TER_SO_02,630,96,534,371700,241605.0,66,65
2024-02-01,2024,2,PRD_002,TER_WE_01,619,92,527,365210,237386.5,36,64
2024-02-01,2024,2,PRD_002,TER_WE_02,641,120,521,378190,245823.5,32,63
2024-02-01,2024,2,PRD_003,TER_NE_01,480,76,404,7200,4680.0,26,46
2024-02-01,2024,2,PRD_003,TER_NE_02,491,81,410,7365,4787.25,60,38
2024-02-01,2024,2,PRD_003,TER_MW_01,478,70,408,7170,4660.5,36,42
2024-02-01,2024,2,PRD_003,TER_MW_02,503,104,399,7545,4904.25,74,53
2024-02-01,2024,2,PRD_003,TER_SO_01,553,118,435,8295,5391.75,48,65
2024-02-01,2024,2,PRD_003,TER_SO_02,637,103,534,9555,6210.75,50,71
2024-02-01,2024,2,PRD_003,TER_WE_01,613,102,511,9195,5976.75,30,63
2024-02-01,2024,2,PRD_003,TER_WE_02,597,118,479,8955,5820.75,48,62
2024-02-01,2024,2,PRD_004,TER_NE_01,419,85,334,523750,356150.0,63,50
2024-02-01,2024,2,PRD_004,TER_NE_02,473,113,360,591250,402050.0,52,49
2024-02-01,2024,2,PRD_004,TER_MW_01,434,89,345,542500,368900.0,70,65
2024-02-01,2024,2,PRD_004,TER_MW_02,459,106,353,573750,390150.0,66,66
2024-02-01,2024,2,PRD_004,TER_SO_01,589,127,462,736250,500650.0,57,70
2024-02-01,2024,2,PRD_004,TER_SO_02,550,146,404,687500,467500.0,74,78
2024-02-01,2024,2,PRD_004,TER_WE_01,521,138,383,651250,442850.0,54,75
2024-02-01,2024,2,PRD_004,TER_WE_02,593,115,478,741250,504050.0,73,90
2024-02-01,2024,2,PRD_005,TER_NE_01,247,54,193,450775,306527.0,43,36
2024-02-01,2024,2,PRD_005,TER_NE_02,238,52,186,434350,295358.0,47,26
2024-02-01,2024,2,PRD_005,TER_MW_01,218,44,174,397850,270538.0,72,28
2024-02-01,2024,2,PRD_005,TER_MW_02,226,57,169,412450,280466.0,37,30
2024-02-01,2024,2,PRD_005,TER_SO_01,287,55,232,523775,356167.0,36,41
2024-02-01,2024,2,PRD_005,TER_SO_02,264,74,190,481800,327624.0,42,40
2024-02-01,2024,2,PRD_005,TER_WE_01,275,75,200,501875,341275.0,50,55
2024-02-01,2024,2,PRD_005,TER_WE_02,288,65,223,525600,357408.0,47,41
2024-02-01,2024,2,PRD_006,TER_NE_01,478,100,378,932100,605865.0,29,47
2024-02-01,2024,2,PRD_006,TER_NE_02,526,103,423,1025700,666705.0,65,46
2024-02-01,2024,2,PRD_006,TER_MW_01,466,99,367,908700,590655.0,64,55
2024-02-01,2024,2,PRD_006,TER_MW_02,475,77,398,926250,602062.5,39,36
2024-02-01,2024,2,PRD_006,TER_SO_01,609,96,513,1187550,771907.5,50,74
2024-02-01,2024,2,PRD_006,TER_SO_02,663,145,518,1292850,840352.5,45,85
2024-02-01,2024,2,PRD_006,TER_WE_01,602,94,508,1173900,763035.0,28,69
2024-02-01,2024,2,PRD_006,TER_WE_02,604,123,481,1177800,765570.0,66,50
2024-02-01,2024,2,PRD_007,TER_NE_01,569,172,397,1934600,1315528.0,52,103
2024-02-01,2024,2,PRD_007,TER_NE_02,528,124,404,1795200,1220736.0,52,90
2024-02-01,2024,2,PRD_007,TER_MW_01,505,157,348,1717000,1167560.0,28,102
2024-02-01,2024,2,PRD_007,TER_MW_02,572,120,452,1944800,1322464.0,65,84
2024-02-01,2024,2,PRD_007,TER_SO_01,689,130,559,2342600,1592968.0,43,64
2024-02-01,2024,2,PRD_007,TER_SO_02,695,144,551,2363000,1606840.0,28,110
2024-02-01,2024,2,PRD_007,TER_WE_01,663,156,507,2254200,1532856.0,58,112
2024-02-01,2024,2,PRD_007,TER_WE_02,655,157,498,2227000,1514360.0,42,109
2024-02-01,2024,2,PRD_008,TER_NE_01,541,87,454,1893500,1230775.0,38,48
2024-02-01,2024,2,PRD_008,TER_NE_02,505,95,410,1767500,1148875.0,69,47
2024-02-01,2024,2,PRD_008,TER_MW_01,501,79,422,1753500,1139775.0,58,46
2024-02-01,2024,2,PRD_008,TER_MW_02,486,74,412,1701000,1105650.0,50,33
2024-02-01,2024,2,PRD_008,TER_SO_01,669,94,575,2341500,1521975.0,62,67
2024-02-01,2024,2,PRD_008,TER_SO_02,638,93,545,2233000,1451450.0,33,58
2024-02-01,2024,2,PRD_008,TER_WE_01,617,92,525,2159500,1403675.0,55,55
2024-02-01,2024,2,PRD_008,TER_WE_02,612,122,490,2142000,1392300.0,72,69
2024-03-01,2024,3,PRD_001,TER_NE_01,474,132,342,277290,188557.2,40,81
2024-03-01,2024,3,PRD_001,TER_NE_02,454,127,327,265590,180601.2,51,74
2024-03-01,2024,3,PRD_001,TER_MW_01,400,126,274,234000,159120.0,46,85
2024-03-01,2024,3,PRD_001,TER_MW_02,442,133,309,258570,175827.6,74,78
2024-03-01,2024,3,PRD_001,TER_SO_01,570,135,435,333450,226746.0,55,101
2024-03-01,2024,3,PRD_001,TER_SO_02,546,115,431,319410,217198.8,44,48
2024-03-01,2024,3,PRD_001,TER_WE_01,568,125,443,332280,225950.4,74,91
2024-03-01,2024,3,PRD_001,TER_WE_02,581,157,424,339885,231121.8,69,74
2024-03-01,2024,3,PRD_002,TER_NE_01,488,98,390,287920,187148.0,69,47
2024-03-01,2024,3,PRD_002,TER_NE_02,480,67,413,283200,184080.0,28,36
2024-03-01,2024,3,PRD_002,TER_MW_01,449,64,385,264910,172191.5,34,32
2024-03-01,2024,3,PRD_002,TER_MW_02,486,81,405,286740,186381.0,45,35
2024-03-01,2024,3,PRD_002,TER_SO_01,592,91,501,349280,227032.0,45,39
2024-03-01,2024,3,PRD_002,TER_SO_02,653,93,560,385270,250425.5,55,52
2024-03-01,2024,3,PRD_002,TER_WE_01,621,101,520,366390,238153.5,74,40
2024-03-01,2024,3,PRD_002,TER_WE_02,645,129,516,380550,247357.5,57,80
2024-03-01,2024,3,PRD_003,TER_NE_01,500,106,394,7500,4875.0,31,56
2024-03-01,2024,3,PRD_003,TER_NE_02,457,86,371,6855,4455.75,40,67
2024-03-01,2024,3,PRD_003,TER_MW_01,423,68,355,6345,4124.25,52,34
2024-03-01,2024,3,PRD_003,TER_MW_02,512,91,421,7680,4992.0,71,46
2024-03-01,2024,3,PRD_003,TER_SO_01,602,132,470,9030,5869.5,27,96
2024-03-01,2024,3,PRD_003,TER_SO_02,574,98,476,8610,5596.5,64,45
2024-03-01,2024,3,PRD_003,TER_WE_01,638,102,536,9570,6220.5,68,44
2024-03-01,2024,3,PRD_003,TER_WE_02,534,87,447,8010,5206.5,72,67
2024-03-01,2024,3,PRD_004,TER_NE_01,472,145,327,590000,401200.0,41,94
2024-03-01,2024,3,PRD_004,TER_NE_02,412,128,284,515000,350200.0,31,80
2024-03-01,2024,3,PRD_004,TER_MW_01,467,135,332,583750,396950.0,51,67
2024-03-01,2024,3,PRD_004,TER_MW_02,457,111,346,571250,388450.0,60,77
2024-03-01,2024,3,PRD_004,TER_SO_01,579,181,398,723750,492150.0,31,111
2024-03-01,2024,3,PRD_004,TER_SO_02,558,132,426,697500,474300.0,69,55
2024-03-01,2024,3,PRD_004,TER_WE_01,553,122,431,691250,470050.0,66,97
2024-03-01,2024,3,PRD_004,TER_WE_02,559,148,411,698750,475150.0,41,109
2024-03-01,2024,3,PRD_005,TER_NE_01,235,68,167,428875,291635.0,69,49
2024-03-01,2024,3,PRD_005,TER_NE_02,209,44,165,381425,259369.0,73,30
2024-03-01,2024,3,PRD_005,TER_MW_01,227,46,181,414275,281707.0,63,27
2024-03-01,2024,3,PRD_005,TER_MW_02,228,55,173,416100,282948.0,70,23
2024-03-01,2024,3,PRD_005,TER_SO_01,306,92,214,558450,379746.0,42,68
2024-03-01,2024,3,PRD_005,TER_SO_02,311,81,230,567575,385951.0,58,44
