Date,Year,Month,Product_ID,Territory_ID,TRx_Count,NRx_Count,Refill_Count,Gross_Sales_USD,Net_Sales_USD,Sales_Rep_Calls,Sample_Units_Distributed,Month_Num,Year_Num,Lag_1_TRx,Lag_2_TRx,Rolling_3M_Mean,Forecasted_TRx,Forecast_Variance
2025-02-01,2025,2,PRD_005,TER_MW_01,235,66,169,428875,291635.0,33,32,2,2025,244.0,230.0,226.66666666666666,246.0,-11.0
2025-03-01,2025,3,PRD_005,TER_MW_01,281,88,193,512825,348721.0,41,56,3,2025,235.0,244.0,236.33333333333334,247.0,34.0
2025-04-01,2025,4,PRD_005,TER_MW_01,278,84,194,507350,344998.0,71,44,4,2025,281.0,235.0,253.33333333333334,264.0,14.0
2025-05-01,2025,5,PRD_005,TER_MW_01,290,56,234,529250,359890.0,54,33,5,2025,278.0,281.0,264.6666666666667,285.0,5.0
2025-06-01,2025,6,PRD_005,TER_MW_01,262,79,183,478150,325142.0,47,48,6,2025,290.0,278.0,283.0,287.0,-25.0
2025-07-01,2025,7,PRD_005,TER_MW_01,281,71,210,512825,348721.0,49,41,7,2025,262.0,290.0,276.6666666666667,279.0,2.0
2025-08-01,2025,8,PRD_005,TER_MW_01,233,54,179,425225,289153.0,45,29,8,2025,281.0,262.0,277.6666666666667,271.0,-38.0
2025-09-01,2025,9,PRD_005,TER_MW_01,231,41,190,421575,286671.0,39,31,9,2025,233.0,281.0,258.6666666666667,243.0,-12.0
2025-10-01,2025,10,PRD_005,TER_MW_01,251,45,206,458075,311491.0,41,25,10,2025,231.0,233.0,248.33333333333334,239.0,12.0
2025-11-01,2025,11,PRD_005,TER_MW_01,266,67,199,485450,330106.0,25,45,11,2025,251.0,231.0,238.33333333333334,248.0,18.0
2025-12-01,2025,12,PRD_005,TER_MW_01,262,72,190,478150,325142.0,60,45,12,2025,266.0,251.0,249.33333333333334,260.0,2.0
2023-04-01,2023,4,PRD_005,TER_MW_02,199,42,157,363175,246959.0,67,27,4,2023,211.0,198.0,196.33333333333334,199.0,0.0
2023-05-01,2023,5,PRD_005,TER_MW_02,195,60,135,355875,241995.0,61,35,5,2023,199.0,211.0,202.66666666666666,195.0,0.0
2023-06-01,2023,6,PRD_005,TER_MW_02,204,48,156,372300,253164.0,62,33,6,2023,195.0,199.0,201.66666666666666,204.0,0.0
2023-07-01,2023,7,PRD_005,TER_MW_02,205,56,149,374125,254405.0,36,25,7,2023,204.0,195.0,199.33333333333334,205.0,0.0
2023-08-01,2023,8,PRD_005,TER_MW_02,192,46,146,350400,238272.0,39,22,8,2023,205.0,204.0,201.33333333333334,192.0,0.0
2023-09-01,2023,9,PRD_005,TER_MW_02,183,40,143,333975,227103.0,64,18,9,2023,192.0,205.0,200.33333333333334,183.0,0.0
2023-10-01,2023,10,PRD_005,TER_MW_02,199,43,156,363175,246959.0,38,30,10,2023,183.0,192.0,193.33333333333334,199.0,0.0
2023-11-01,2023,11,PRD_005,TER_MW_02,209,48,161,381425,259369.0,31,27,11,2023,199.0,183.0,191.33333333333334,209.0,0.0
2023-12-01,2023,12,PRD_005,TER_MW_02,213,56,157,388725,264333.0,43,42,12,2023,209.0,199.0,197.0,213.0,0.0
2024-01-01,2024,1,PRD_005,TER_MW_02,223,65,158,406975,276743.0,41,37,1,2024,213.0,209.0,207.0,223.0,0.0
2024-02-01,2024,2,PRD_005,TER_MW_02,226,57,169,412450,280466.0,37,30,2,2024,223.0,213.0,215.0,226.0,0.0
2024-03-01,2024,3,PRD_005,TER_MW_02,228,55,173,416100,282948.0,70,23,3,2024,226.0,223.0,220.66666666666666,228.0,0.0
2024-04-01,2024,4,PRD_005,TER_MW_02,220,40,180,401500,273020.0,52,17,4,2024,228.0,226.0,225.66666666666666,220.0,0.0
2024-05-01,2024,5,PRD_005,TER_MW_02,240,51,189,438000,297840.0,30,37,5,2024,220.0,228.0,224.66666666666666,240.0,0.0
2024-06-01,2024,6,PRD_005,TER_MW_02,239,58,181,436175,296599.0,26,25,6,2024,240.0,220.0,229.33333333333334,239.0,0.0
2024-07-01,2024,7,PRD_005,TER_MW_02,230,46,184,419750,285430.0,67,18,7,2024,239.0,240.0,233.0,230.0,0.0
2024-08-01,2024,8,PRD_005,TER_MW_02,196,53,143,357700,243236.0,59,32,8,2024,230.0,239.0,236.33333333333334,196.0,0.0
2024-09-01,2024,9,PRD_005,TER_MW_02,207,43,164,377775,256887.0,28,25,9,2024,196.0,230.0,221.66666666666666,207.0,0.0
2024-10-01,2024,10,PRD_005,TER_MW_02,218,53,165,397850,270538.0,30,32,10,2024,207.0,196.0,211.0,218.0,0.0
2024-11-01,2024,11,PRD_005,TER_MW_02,242,60,182,441650,300322.0,46,47,11,2024,218.0,207.0,207.0,242.0,0.0
2024-12-01,2024,12,PRD_005,TER_MW_02,247,75,172,450775,306527.0,65,42,12,2024,242.0,218.0,222.33333333333334,247.0,0.0
2025-01-01,2025,1,PRD_005,TER_MW_02,269,73,196,490925,333829.0,46,48,1,2025,247.0,242.0,235.66666666666666,257.0,12.0
2025-02-01,2025,2,PRD_005,TER_MW_02,260,53,207,474500,322660.0,49,38,2,2025,269.0,247.0,252.66666666666666,265.0,-5.0
2025-03-01,2025,3,PRD_005,TER_MW_02,285,55,230,520125,353685.0,25,32,3,2025,260.0,269.0,258.6666666666667,264.0,21.0
2025-04-01,2025,4,PRD_005,TER_MW_02,251,60,191,458075,311491.0,26,26,4,2025,285.0,260.0,271.3333333333333,287.0,-36.0
2025-05-01,2025,5,PRD_005,TER_MW_02,247,72,175,450775,306527.0,64,51,5,2025,251.0,285.0,265.3333333333333,296.0,-49.0
2025-06-01,2025,6,PRD_005,TER_MW_02,285,82,203,520125,353685.0,30,58,6,2025,247.0,251.0,261.0,269.0,16.0
2025-07-01,2025,7,PRD_005,TER_MW_02,250,58,192,456250,310250.0,72,46,7,2025,285.0,247.0,261.0,257.0,-7.0
2025-08-01,2025,8,PRD_005,TER_MW_02,244,52,192,445300,302804.0,37,39,8,2025,250.0,285.0,260.6666666666667,251.0,-7.0
2025-09-01,2025,9,PRD_005,TER_MW_02,237,48,189,432525,294117.0,66,36,9,2025,244.0,250.0,259.6666666666667,253.0,-16.0
2025-10-01,2025,10,PRD_005,TER_MW_02,276,78,198,503700,342516.0,41,51,10,2025,237.0,244.0,243.66666666666666,248.0,28.0
2025-11-01,2025,11,PRD_005,TER_MW_02,262,51,211,478150,325142.0,64,29,11,2025,276.0,237.0,252.33333333333334,263.0,-1.0
2025-12-01,2025,12,PRD_005,TER_MW_02,269,56,213,490925,333829.0,33,37,12,2025,262.0,276.0,258.3333333333333,268.0,1.0
2023-04-01,2023,4,PRD_005,TER_NE_01,199,61,138,363175,246959.0,72,47,4,2023,213.0,212.0,202.33333333333334,199.0,0.0
2023-05-01,2023,5,PRD_005,TER_NE_01,213,52,161,388725,264333.0,39,32,5,2023,199.0,213.0,208.0,213.0,0.0
2023-06-01,2023,6,PRD_005,TER_NE_01,186,39,147,339450,230826.0,57,26,6,2023,213.0,199.0,208.33333333333334,186.0,0.0
2023-07-01,2023,7,PRD_005,TER_NE_01,191,41,150,348575,237031.0,51,26,7,2023,186.0,213.0,199.33333333333334,191.0,0.0
2023-08-01,2023,8,PRD_005,TER_NE_01,180,37,143,328500,223380.0,44,18,8,2023,191.0,186.0,196.66666666666666,180.0,0.0
2023-09-01,2023,9,PRD_005,TER_NE_01,195,51,144,355875,241995.0,41,38,9,2023,180.0,191.0,185.66666666666666,195.0,0.0
2023-10-01,2023,10,PRD_005,TER_NE_01,208,54,154,379600,258128.0,44,33,10,2023,195.0,180.0,188.66666666666666,208.0,0.0
2023-11-01,2023,11,PRD_005,TER_NE_01,203,53,150,370475,251923.0,52,21,11,2023,208.0,195.0,194.33333333333334,203.0,0.0
2023-12-01,2023,12,PRD_005,TER_NE_01,205,58,147,374125,254405.0,38,27,12,2023,203.0,208.0,202.0,205.0,0.0
2024-01-01,2024,1,PRD_005,TER_NE_01,239,70,169,436175,296599.0,55,50,1,2024,205.0,203.0,205.33333333333334,239.0,0.0
2024-02-01,2024,2,PRD_005,TER_NE_01,247,54,193,450775,306527.0,43,36,2,2024,239.0,205.0,215.66666666666666,247.0,0.0
2024-03-01,2024,3,PRD_005,TER_NE_01,235,68,167,428875,291635.0,69,49,3,2024,247.0,239.0,230.33333333333334,235.0,0.0
2024-04-01,2024,4,PRD_005,TER_NE_01,212,54,158,386900,263092.0,39,36,4,2024,235.0,247.0,240.33333333333334,212.0,0.0
2024-05-01,2024,5,PRD_005,TER_NE_01,235,58,177,428875,291635.0,72,34,5,2024,212.0,235.0,231.33333333333334,235.0,0.0
2024-06-01,2024,6,PRD_005,TER_NE_01,248,51,197,452600,307768.0,53,31,6,2024,235.0,212.0,227.33333333333334,248.0,0.0
2024-07-01,2024,7,PRD_005,TER_NE_01,229,52,177,417925,284189.0,32,33,7,2024,248.0,235.0,231.66666666666666,229.0,0.0
2024-08-01,2024,8,PRD_005,TER_NE_01,225,48,177,410625,279225.0,30,32,8,2024,229.0,248.0,237.33333333333334,225.0,0.0
2024-09-01,2024,9,PRD_005,TER_NE_01,217,61,156,396025,269297.0,56,32,9,2024,225.0,229.0,234.0,217.0,0.0
2024-10-01,2024,10,PRD_005,TER_NE_01,230,57,173,419750,285430.0,46,42,10,2024,217.0,225.0,223.66666666666666,230.0,0.0
2024-11-01,2024,11,PRD_005,TER_NE_01,238,63,175,434350,295358.0,67,35,11,2024,230.0,217.0,224.0,238.0,0.0
2024-12-01,2024,12,PRD_005,TER_NE_01,240,53,187,438000,297840.0,41,40,12,2024,238.0,230.0,228.33333333333334,240.0,0.0
2025-01-01,2025,1,PRD_005,TER_NE_01,240,57,183,438000,297840.0,28,30,1,2025,240.0,238.0,236.0,245.0,-5.0
2025-02-01,2025,2,PRD_005,TER_NE_01,268,55,213,489100,332588.0,60,38,2,2025,240.0,240.0,239.33333333333334,249.0,19.0
2025-03-01,2025,3,PRD_005,TER_NE_01,267,67,200,487275,331347.0,48,30,3,2025,268.0,240.0,249.33333333333334,252.0,15.0
2025-04-01,2025,4,PRD_005,TER_NE_01,291,87,204,531075,361131.0,34,65,4,2025,267.0,268.0,258.3333333333333,275.0,16.0
2025-05-01,2025,5,PRD_005,TER_NE_01,266,66,200,485450,330106.0,41,44,5,2025,291.0,267.0,275.3333333333333,286.0,-20.0
2025-06-01,2025,6,PRD_005,TER_NE_01,264,55,209,481800,327624.0,45,30,6,2025,266.0,291.0,274.6666666666667,277.0,-13.0
2025-07-01,2025,7,PRD_005,TER_NE_01,269,65,204,490925,333829.0,53,29,7,2025,264.0,266.0,273.6666666666667,278.0,-9.0
2025-08-01,2025,8,PRD_005,TER_NE_01,248,56,192,452600,307768.0,64,37,8,2025,269.0,264.0,266.3333333333333,270.0,-22.0
2025-09-01,2025,9,PRD_005,TER_NE_01,261,64,197,476325,323901.0,71,38,9,2025,248.0,269.0,260.3333333333333,250.0,11.0
2025-10-01,2025,10,PRD_005,TER_NE_01,254,47,207,463550,315214.0,57,35,10,2025,261.0,248.0,259.3333333333333,260.0,-6.0
2025-11-01,2025,11,PRD_005,TER_NE_01,268,53,215,489100,332588.0,60,40,11,2025,254.0,261.0,254.33333333333334,269.0,-1.0
2025-12-01,2025,12,PRD_005,TER_NE_01,271,78,193,494575,336311.0,61,43,12,2025,268.0,254.0,261.0,270.0,1.0
2023-04-01,2023,4,PRD_005,TER_NE_02,210,57,153,383250,260610.0,41,38,4,2023,196.0,197.0,195.0,210.0,0.0
2023-05-01,2023,5,PRD_005,TER_NE_02,195,40,155,355875,241995.0,32,18,5,2023,210.0,196.0,201.0,195.0,0.0
2023-06-01,2023,6,PRD_005,TER_NE_02,177,33,144,323025,219657.0,72,17,6,2023,195.0,210.0,200.33333333333334,177.0,0.0
2023-07-01,2023,7,PRD_005,TER_NE_02,205,44,161,374125,254405.0,63,31,7,2023,177.0,195.0,194.0,205.0,0.0
2023-08-01,2023,8,PRD_005,TER_NE_02,197,42,155,359525,244477.0,37,27,8,2023,205.0,177.0,192.33333333333334,197.0,0.0
2023-09-01,2023,9,PRD_005,TER_NE_02,196,61,135,357700,243236.0,59,33,9,2023,197.0,205.0,193.0,196.0,0.0
2023-10-01,2023,10,PRD_005,TER_NE_02,192,48,144,350400,238272.0,34,29,10,2023,196.0,197.0,199.33333333333334,192.0,0.0
2023-11-01,2023,11,PRD_005,TER_NE_02,209,51,158,381425,259369.0,69,37,11,2023,192.0,196.0,195.0,209.0,0.0
2023-12-01,2023,12,PRD_005,TER_NE_02,223,69,154,406975,276743.0,31,28,12,2023,209.0,192.0,199.0,223.0,0.0
2024-01-01,2024,1,PRD_005,TER_NE_02,223,42,181,406975,276743.0,25,26,1,2024,223.0,209.0,208.0,223.0,0.0
2024-02-01,2024,2,PRD_005,TER_NE_02,238,52,186,434350,295358.0,47,26,2,2024,223.0,223.0,218.33333333333334,238.0,0.0
2024-03-01,2024,3,PRD_005,TER_NE_02,209,44,165,381425,259369.0,73,30,3,2024,238.0,223.0,228.0,209.0,0.0
2024-04-01,2024,4,PRD_005,TER_NE_02,225,64,161,410625,279225.0,40,47,4,2024,209.0,238.0,223.33333333333334,225.0,0.0
2024-05-01,2024,5,PRD_005,TER_NE_02,238,61,177,434350,295358.0,73,45,5,2024,225.0,209.0,224.0,238.0,0.0
2024-06-01,2024,6,PRD_005,TER_NE_02,239,45,194,436175,296599.0,26,29,6,2024,238.0,225.0,224.0,239.0,0.0
2024-07-01,2024,7,PRD_005,TER_NE_02,235,64,171,428875,291635.0,49,26,7,2024,239.0,238.0,234.0,235.0,0.0
2024-08-01,2024,8,PRD_005,TER_NE_02,227,57,170,414275,281707.0,65,27,8,2024,235.0,239.0,237.33333333333334,227.0,0.0
2024-09-01,2024,9,PRD_005,TER_NE_02,204,61,143,372300,253164.0,65,36,9,2024,227.0,235.0,233.66666666666666,204.0,0.0
2024-10-01,2024,10,PRD_005,TER_NE_02,222,52,170,405150,275502.0,54,36,10,2024,204.0,227.0,222.0,222.0,0.0
2024-11-01,2024,11,PRD_005,TER_NE_02,242,53,189,441650,300322.0,41,22,11,2024,222.0,204.0,217.66666666666666,242.0,0.0
2024-12-01,2024,12,PRD_005,TER_NE_02,225,70,155,410625,279225.0,37,52,12,2024,242.0,222.0,222.66666666666666,225.0,0.0
2025-01-01,2025,1,PRD_005,TER_NE_02,249,45,204,454425,309009.0,32,31,1,2025,225.0,242.0,229.66666666666666,233.0,16.0
2025-02-01,2025,2,PRD_005,TER_NE_02,279,80,199,509175,346239.0,38,36,2,2025,249.0,225.0,238.66666666666666,249.0,30.0
2025-03-01,2025,3,PRD_005,TER_NE_02,281,59,222,512825,348721.0,30,38,3,2025,279.0,249.0,251.0,256.0,25.0
2025-04-01,2025,4,PRD_005,TER_NE_02,260,64,196,474500,322660.0,46,43,4,2025,281.0,279.0,269.6666666666667,286.0,-26.0
2025-05-01,2025,5,PRD_005,TER_NE_02,256,63,193,467200,317696.0,70,50,5,2025,260.0,281.0,273.3333333333333,294.0,-38.0
2025-06-01,2025,6,PRD_005,TER_NE_02,260,48,212,474500,322660.0,45,28,6,2025,256.0,260.0,265.6666666666667,279.0,-19.0
2025-07-01,2025,7,PRD_005,TER_NE_02,265,61,204,483625,328865.0,53,39,7,2025,260.0,256.0,258.6666666666667,256.0,9.0
2025-08-01,2025,8,PRD_005,TER_NE_02,237,57,180,432525,294117.0,30,39,8,2025,265.0,260.0,260.3333333333333,248.0,-11.0
2025-09-01,2025,9,PRD_005,TER_NE_02,258,75,183,470850,320178.0,42,47,9,2025,237.0,265.0,254.0,249.0,9.0
2025-10-01,2025,10,PRD_005,TER_NE_02,239,43,196,436175,296599.0,39,29,10,2025,258.0,237.0,253.33333333333334,262.0,-23.0
2025-11-01,2025,11,PRD_005,TER_NE_02,252,60,192,459900,312732.0,48,29,11,2025,239.0,258.0,244.66666666666666,251.0,1.0
2025-12-01,2025,12,PRD_005,TER_NE_02,281,60,221,512825,348721.0,30,24,12,2025,252.0,239.0,249.66666666666666,256.0,25.0
2023-04-01,2023,4,PRD_005,TER_SO_01,252,55,197,459900,312732.0,45,32,4,2023,235.0,259.0,241.0,252.0,0.0
2023-05-01,2023,5,PRD_005,TER_SO_01,240,70,170,438000,297840.0,58,52,5,2023,252.0,235.0,248.66666666666666,240.0,0.0
2023-06-01,2023,6,PRD_005,TER_SO_01,247,46,201,450775,306527.0,66,26,6,2023,240.0,252.0,242.33333333333334,247.0,0.0
2023-07-01,2023,7,PRD_005,TER_SO_01,238,51,187,434350,295358.0,45,38,7,2023,247.0,240.0,246.33333333333334,238.0,0.0
2023-08-01,2023,8,PRD_005,TER_SO_01,226,70,156,412450,280466.0,47,36,8,2023,238.0,247.0,241.66666666666666,226.0,0.0
2023-09-01,2023,9,PRD_005,TER_SO_01,225,68,157,410625,279225.0,55,29,9,2023,226.0,238.0,237.0,225.0,0.0
2023-10-01,2023,10,PRD_005,TER_SO_01,256,68,188,467200,317696.0,62,35,10,2023,225.0,226.0,229.66666666666666,256.0,0.0
2023-11-01,2023,11,PRD_005,TER_SO_01,249,51,198,454425,309009.0,39,32,11,2023,256.0,225.0,235.66666666666666,249.0,0.0
2023-12-01,2023,12,PRD_005,TER_SO_01,275,82,193,501875,341275.0,58,41,12,2023,249.0,256.0,243.33333333333334,275.0,0.0
2024-01-01,2024,1,PRD_005,TER_SO_01,277,71,206,505525,343757.0,36,45,1,2024,275.0,249.0,260.0,277.0,0.0
2024-02-01,2024,2,PRD_005,TER_SO_01,287,55,232,523775,356167.0,36,41,2,2024,277.0,275.0,267.0,287.0,0.0
2024-03-01,2024,3,PRD_005,TER_SO_01,306,92,214,558450,379746.0,42,68,3,2024,287.0,277.0,279.6666666666667,306.0,0.0
2024-04-01,2024,4,PRD_005,TER_SO_01,267,85,182,487275,331347.0,37,34,4,2024,306.0,287.0,290.0,267.0,0.0
2024-05-01,2024,5,PRD_005,TER_SO_01,275,85,190,501875,341275.0,38,52,5,2024,267.0,306.0,286.6666666666667,275.0,0.0
2024-06-01,2024,6,PRD_005,TER_SO_01,289,58,231,527425,358649.0,74,23,6,2024,275.0,267.0,282.6666666666667,289.0,0.0
2024-07-01,2024,7,PRD_005,TER_SO_01,276,73,203,503700,342516.0,27,58,7,2024,289.0,275.0,277.0,276.0,0.0
2024-08-01,2024,8,PRD_005,TER_SO_01,271,79,192,494575,336311.0,35,42,8,2024,276.0,289.0,280.0,271.0,0.0
2024-09-01,2024,9,PRD_005,TER_SO_01,270,54,216,492750,335070.0,26,35,9,2024,271.0,276.0,278.6666666666667,270.0,0.0
2024-10-01,2024,10,PRD_005,TER_SO_01,293,72,221,534725,363613.0,55,36,10,2024,270.0,271.0,272.3333333333333,293.0,0.0
2024-11-01,2024,11,PRD_005,TER_SO_01,320,72,248,584000,397120.0,57,54,11,2024,293.0,270.0,278.0,320.0,0.0
2024-12-01,2024,12,PRD_005,TER_SO_01,308,57,251,562100,382228.0,58,43,12,2024,320.0,293.0,294.3333333333333,308.0,0.0
2025-01-01,2025,1,PRD_005,TER_SO_01,353,107,246,644225,438073.0,55,63,1,2025,308.0,320.0,307.0,313.0,40.0
2025-02-01,2025,2,PRD_005,TER_SO_01,316,68,248,576700,392156.0,60,33,2,2025,353.0,308.0,327.0,341.0,-25.0
2025-03-01,2025,3,PRD_005,TER_SO_01,350,89,261,638750,434350.0,74,49,3,2025,316.0,353.0,325.6666666666667,326.0,24.0
2025-04-01,2025,4,PRD_005,TER_SO_01,356,65,291,649700,441796.0,58,46,4,2025,350.0,316.0,339.6666666666667,346.0,10.0
2025-05-01,2025,5,PRD_005,TER_SO_01,341,101,240,622325,423181.0,32,63,5,2025,356.0,350.0,340.6666666666667,367.0,-26.0
2025-06-01,2025,6,PRD_005,TER_SO_01,345,68,277,629625,428145.0,26,52,6,2025,341.0,356.0,349.0,362.0,-17.0
2025-07-01,2025,7,PRD_005,TER_SO_01,328,88,240,598600,407048.0,40,49,7,2025,345.0,341.0,347.3333333333333,357.0,-29.0
2025-08-01,2025,8,PRD_005,TER_SO_01,339,71,268,618675,420699.0,63,46,8,2025,328.0,345.0,338.0,344.0,-5.0
2025-09-01,2025,9,PRD_005,TER_SO_01,306,60,246,558450,379746.0,40,44,9,2025,339.0,328.0,337.3333333333333,331.0,-25.0
2025-10-01,2025,10,PRD_005,TER_SO_01,304,75,229,554800,377264.0,51,54,10,2025,306.0,339.0,324.3333333333333,325.0,-21.0
2025-11-01,2025,11,PRD_005,TER_SO_01,349,94,255,636925,433109.0,64,41,11,2025,304.0,306.0,316.3333333333333,304.0,45.0
2025-12-01,2025,12,PRD_005,TER_SO_01,343,71,272,625975,425663.0,55,53,12,2025,349.0,304.0,319.6666666666667,348.0,-5.0
2023-04-01,2023,4,PRD_005,TER_SO_02,253,68,185,461725,313973.0,61,28,4,2023,246.0,243.0,237.0,253.0,0.0
2023-05-01,2023,5,PRD_005,TER_SO_02,264,67,197,481800,327624.0,47,51,5,2023,253.0,246.0,247.33333333333334,264.0,0.0
2023-06-01,2023,6,PRD_005,TER_SO_02,266,55,211,485450,330106.0,67,33,6,2023,264.0,253.0,254.33333333333334,266.0,0.0
2023-07-01,2023,7,PRD_005,TER_SO_02,223,65,158,406975,276743.0,70,43,7,2023,266.0,264.0,261.0,223.0,0.0
2023-08-01,2023,8,PRD_005,TER_SO_02,229,47,182,417925,284189.0,50,33,8,2023,223.0,266.0,251.0,229.0,0.0
2023-09-01,2023,9,PRD_005,TER_SO_02,236,52,184,430700,292876.0,39,36,9,2023,229.0,223.0,239.33333333333334,236.0,0.0
2023-10-01,2023,10,PRD_005,TER_SO_02,239,43,196,436175,296599.0,40,20,10,2023,236.0,229.0,229.33333333333334,239.0,0.0
2023-11-01,2023,11,PRD_005,TER_SO_02,249,58,191,454425,309009.0,62,35,11,2023,239.0,236.0,234.66666666666666,249.0,0.0
2023-12-01,2023,12,PRD_005,TER_SO_02,259,79,180,472675,321419.0,42,61,12,2023,249.0,239.0,241.33333333333334,259.0,0.0
2024-01-01,2024,1,PRD_005,TER_SO_02,279,77,202,509175,346239.0,39,54,1,2024,259.0,249.0,249.0,279.0,0.0
2024-02-01,2024,2,PRD_005,TER_SO_02,264,74,190,481800,327624.0,42,40,2,2024,279.0,259.0,262.3333333333333,264.0,0.0
2024-03-01,2024,3,PRD_005,TER_SO_02,311,81,230,567575,385951.0,58,44,3,2024,264.0,279.0,267.3333333333333,311.0,0.0
2024-04-01,2024,4,PRD_005,TER_SO_02,298,84,214,543850,369818.0,67,61,4,2024,311.0,264.0,284.6666666666667,298.0,0.0
2024-05-01,2024,5,PRD_005,TER_SO_02,247,48,199,450775,306527.0,31,22,5,2024,298.0,311.0,291.0,247.0,0.0
2024-06-01,2024,6,PRD_005,TER_SO_02,291,68,223,531075,361131.0,33,52,6,2024,247.0,298.0,285.3333333333333,291.0,0.0
2024-07-01,2024,7,PRD_005,TER_SO_02,257,55,202,469025,318937.0,74,31,7,2024,291.0,247.0,278.6666666666667,257.0,0.0
2024-08-01,2024,8,PRD_005,TER_SO_02,283,80,203,516475,351203.0,31,45,8,2024,257.0,291.0,265.0,283.0,0.0
2024-09-01,2024,9,PRD_005,TER_SO_02,261,65,196,476325,323901.0,53,50,9,2024,283.0,257.0,277.0,261.0,0.0
2024-10-01,2024,10,PRD_005,TER_SO_02,300,93,207,547500,372300.0,59,60,10,2024,261.0,283.0,267.0,300.0,0.0
2024-11-01,2024,11,PRD_005,TER_SO_02,302,55,247,551150,374782.0,31,36,11,2024,300.0,261.0,281.3333333333333,302.0,0.0
2024-12-01,2024,12,PRD_005,TER_SO_02,291,86,205,531075,361131.0,27,35,12,2024,302.0,300.0,287.6666666666667,291.0,0.0
2025-01-01,2025,1,PRD_005,TER_SO_02,288,81,207,525600,357408.0,39,45,1,2025,291.0,302.0,297.6666666666667,298.0,-10.0
2025-02-01,2025,2,PRD_005,TER_SO_02,323,93,230,589475,400843.0,26,58,2,2025,288.0,291.0,293.6666666666667,299.0,24.0
2025-03-01,2025,3,PRD_005,TER_SO_02,361,73,288,658825,448001.0,51,43,3,2025,323.0,288.0,300.6666666666667,317.0,44.0
2025-04-01,2025,4,PRD_005,TER_SO_02,336,76,260,613200,416976.0,50,39,4,2025,361.0,323.0,324.0,325.0,11.0
2025-05-01,2025,5,PRD_005,TER_SO_02,345,93,252,629625,428145.0,47,60,5,2025,336.0,361.0,340.0,367.0,-22.0
2025-06-01,2025,6,PRD_005,TER_SO_02,310,90,220,565750,384710.0,30,44,6,2025,345.0,336.0,347.3333333333333,346.0,-36.0
2025-07-01,2025,7,PRD_005,TER_SO_02,326,84,242,594950,404566.0,64,63,7,2025,310.0,345.0,330.3333333333333,321.0,5.0
2025-08-01,2025,8,PRD_005,TER_SO_02,317,91,226,578525,393397.0,74,37,8,2025,326.0,310.0,327.0,307.0,10.0
2025-09-01,2025,9,PRD_005,TER_SO_02,335,106,229,611375,415735.0,66,72,9,2025,317.0,326.0,317.6666666666667,303.0,32.0
2025-10-01,2025,10,PRD_005,TER_SO_02,300,70,230,547500,372300.0,34,35,10,2025,335.0,317.0,326.0,319.0,-19.0
2025-11-01,2025,11,PRD_005,TER_SO_02,307,82,225,560275,380987.0,54,52,11,2025,300.0,335.0,317.3333333333333,312.0,-5.0
2025-12-01,2025,12,PRD_005,TER_SO_02,360,102,258,657000,446760.0,72,67,12,2025,307.0,300.0,314.0,320.0,40.0
2023-04-01,2023,4,PRD_005,TER_WE_01,256,64,192,467200,317696.0,65,37,4,2023,231.0,236.0,228.33333333333334,256.0,0.0
2023-05-01,2023,5,PRD_005,TER_WE_01,261,66,195,476325,323901.0,30,27,5,2023,256.0,231.0,241.0,261.0,0.0
2023-06-01,2023,6,PRD_005,TER_WE_01,235,71,164,428875,291635.0,33,29,6,2023,261.0,256.0,249.33333333333334,235.0,0.0
2023-07-01,2023,7,PRD_005,TER_WE_01,249,75,174,454425,309009.0,64,52,7,2023,235.0,261.0,250.66666666666666,249.0,0.0
2023-08-01,2023,8,PRD_005,TER_WE_01,247,65,182,450775,306527.0,42,39,8,2023,249.0,235.0,248.33333333333334,247.0,0.0
2023-09-01,2023,9,PRD_005,TER_WE_01,242,64,178,441650,300322.0,59,27,9,2023,247.0,249.0,243.66666666666666,242.0,0.0
2023-10-01,2023,10,PRD_005,TER_WE_01,259,68,191,472675,321419.0,55,28,10,2023,242.0,247.0,246.0,259.0,0.0
2023-11-01,2023,11,PRD_005,TER_WE_01,224,66,158,408800,277984.0,44,38,11,2023,259.0,242.0,249.33333333333334,224.0,0.0
2023-12-01,2023,12,PRD_005,TER_WE_01,250,62,188,456250,310250.0,48,30,12,2023,224.0,259.0,241.66666666666666,250.0,0.0
2024-01-01,2024,1,PRD_005,TER_WE_01,264,64,200,481800,327624.0,26,35,1,2024,250.0,224.0,244.33333333333334,264.0,0.0
2024-02-01,2024,2,PRD_005,TER_WE_01,275,75,200,501875,341275.0,50,55,2,2024,264.0,250.0,246.0,275.0,0.0
2024-03-01,2024,3,PRD_005,TER_WE_01,290,68,222,529250,359890.0,33,33,3,2024,275.0,264.0,263.0,290.0,0.0
2024-04-01,2024,4,PRD_005,TER_WE_01,307,93,214,560275,380987.0,66,50,4,2024,290.0,275.0,276.3333333333333,307.0,0.0
2024-05-01,2024,5,PRD_005,TER_WE_01,289,59,230,527425,358649.0,33,27,5,2024,307.0,290.0,290.6666666666667,289.0,0.0
2024-06-01,2024,6,PRD_005,TER_WE_01,302,56,246,551150,374782.0,38,33,6,2024,289.0,307.0,295.3333333333333,302.0,0.0
2024-07-01,2024,7,PRD_005,TER_WE_01,298,80,218,543850,369818.0,41,63,7,2024,302.0,289.0,299.3333333333333,298.0,0.0
